"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"",332,-40.8469426826312,2.45674994733435,1.04501740659338,0.376580310531607,-0.456460925737973,-0.309029374846508,-0.695058866380902,2.20422137147177,0.351856869732531,0.54523176242874,-0.557029844817131,0.61334955796774,-0.481722825759046,-0.321958360446934,-0.909261411728913,0.256747350209409,2.72680613151433,1.07285744255495,1.08558575809797,-0.774260979240827
"",333,-40.8254724077601,2.45863926745445,1.04572622268388,0.376702003039588,-0.45654047044071,-0.309378239021009,-0.69520728347564,2.20687152402287,0.352179382599037,0.545815580718429,-0.557432802294136,0.61413700603237,-0.482739428243933,-0.322106103442593,-0.910705589331521,0.256985167271834,2.72925664912456,1.07341953967806,1.08618394592578,-0.774120885479748
"",334,-40.8041118202923,2.46052346940975,1.04643331055879,0.376823708220819,-0.456620910696643,-0.309726091263994,-0.69535479323598,2.20951562570616,0.352500815549812,0.546398106900781,-0.557834198691013,0.614921916675648,-0.483752783225658,-0.322253468426216,-0.912147228047519,0.257221907991706,2.73170090498329,1.0739799377299,1.0867816223026,-0.77398093642954
"",335,-40.7828600675364,2.46240258178919,1.0471386805917,0.376945428242935,-0.456702242165957,-0.310072937012314,-0.695501402037892,2.21215370601062,0.352821174358995,0.54697934531011,-0.558234043276563,0.615704304768289,-0.484762905266016,-0.322400459321468,-0.913586338468942,0.257457578307836,2.73413892798147,1.07453864758013,1.08737878964174,-0.773841133150305
"",336,-40.7617163058226,2.4642766329391,1.04784234305435,0.377067165228067,-0.456784460516216,-0.310418781661785,-0.695647116202247,2.21478579419303,0.353140464759717,0.547559300264176,-0.558632345245636,0.616484185052245,-0.485769808843855,-0.322547079999701,-0.915022931101352,0.257692184119102,2.73657074680797,1.07509567999554,1.08797545032045,-0.773701476676941
"",337,-40.7406797003991,2.46614565096588,1.04854430811801,0.377188921253613,-0.456867561422676,-0.310763630567579,-0.695791941995378,2.21741191928048,0.353458692444463,0.548137976064228,-0.559029113719849,0.617261572142172,-0.486773508355634,-0.322693334280726,-0.916457016364951,0.257925731284753,2.73899638995155,1.07565104564136,1.08857160668053,-0.773561968019602
"",338,-40.7197494253023,2.46800966373876,1.04924458585471,0.377310698352996,-0.456951540568591,-0.311107489044612,-0.695935885629625,2.22003211007287,0.353775863065416,0.54871537699505,-0.559424357748293,0.61803648052688,-0.487774018115979,-0.322839225933557,-0.917888604595665,0.258158225624709,2.74141588570291,1.07620475508241,1.08916726102894,-0.773422608164137
"",339,-40.698924663239,2.46986869889241,1.04994318623856,0.377432498516413,-0.457036393645507,-0.311450362367928,-0.696078953263891,2.22264639514538,0.354091982234806,0.549291507325007,-0.559818086308239,0.618808924570764,-0.488771352358231,-0.322984758677147,-0.919317706046225,0.258389672919857,2.7438292621566,1.07675681878437,1.08976241563845,-0.773283398072533
"",340,-40.6782046054755,2.47172278382961,1.05064011914704,0.377554323691562,-0.457122116353551,-0.31179225577308,-0.69622115100417,2.22525480285089,0.354407055525252,0.549866371306085,-0.560210308305824,0.619578918515213,-0.489765525235001,-0.323129936181116,-0.920744330887215,0.258620078912353,2.74623654721296,1.07730724711497,1.09035707274818,-0.773144338683335
"",341,-40.6575884517169,2.4735719457238,1.05133539436218,0.377676175784367,-0.457208704401702,-0.312133174456502,-0.696362484904092,2.22785736132236,0.354721088470098,0.550439973173944,-0.560601032576745,0.620346476480001,-0.490756550818704,-0.323274762066462,-0.922168489208115,0.258849449305911,2.74863776858008,1.07785605034511,1.09095123456426,-0.773005430912074
"",342,-40.6370754100046,2.47541621152168,1.05202902157183,0.377798056659681,-0.457296153508065,-0.312473123575881,-0.696502960965438,2.23045409847522,0.355034086563756,0.551012317147959,-0.560990267886934,0.621111612464657,-0.491744443102109,-0.323419239906265,-0.923590191018319,0.259077789766096,2.75103295377562,1.07840323865011,1.09154490326032,-0.772866675651675
"",343,-40.616664696598,2.4772556079457,1.05272101037086,0.377919968141979,-0.457384459400123,-0.312812108250522,-0.696642585138672,2.23304504200963,0.355346055262034,0.551583407431268,-0.561378022933228,0.62187434034982,-0.492729215998868,-0.323563373226371,-0.925009446248137,0.259305105920616,2.75342213012872,1.07894882211074,1.09213808097811,-0.772728073772864
"",344,-40.5963555358669,2.47909016149652,1.05341137026232,0.378041912016044,-0.457473617814991,-0.313150133561713,-0.696781363323447,2.23563021941285,0.355656999982465,0.55215324821082,-0.561764306344039,0.622634673898568,-0.49371088334405,-0.323707165506078,-0.926426264749786,0.259531403359611,2.7558053247818,1.07949281071447,1.09273076982804,-0.772589626124566
"",345,-40.5761471601904,2.48091989845552,1.05410011065862,0.378163890027632,-0.457563624499655,-0.313487204553075,-0.696919301369119,2.23820965796147,0.355966926104638,0.552721843657423,-0.562149126680005,0.623392626757736,-0.494689458894675,-0.3238506201788,-0.927840656298359,0.259756687635936,2.75818256469242,1.08003521435645,1.09332297188972,-0.772451333534295
"",346,-40.5560388098452,2.48274484488718,1.05478724088269,0.378285903884132,-0.457654475211203,-0.313823326230926,-0.697056405075249,2.24078338472363,0.356275838970518,0.553289197925789,-0.562532492434645,0.624148212459213,-0.495664956330233,-0.323993740632722,-0.929252630592777,0.259980964265446,2.760553876635,1.08057604284071,1.09391468921247,-0.772313196808538
"",347,-40.5360297329073,2.48456502664145,1.05547277016909,0.378407955255213,-0.457746165717055,-0.314158503564621,-0.697192680192101,2.24335142656123,0.356583743884767,0.553855315154584,-0.562914412035,0.624901444421218,-0.496637389253208,-0.324136530211452,-0.930662197256734,0.26020423872728,2.76291928720266,1.08111530588116,1.0945059238159,-0.772175216733129
"",348,-40.5161191851473,2.48638046935615,1.05615670766514,0.378530045773459,-0.457838691795176,-0.314492741486902,-0.697328132421133,2.2459138101321,0.356890646115062,0.554420199466478,-0.563294893842269,0.625652335949565,-0.497606771189597,-0.324278992214653,-0.932069365839617,0.260426516464136,2.7652788228089,1.08165301310271,1.09509667769034,-0.772037394073621
"",349,-40.4963064299309,2.48819119845922,1.05683906243201,0.378652177034991,-0.457932049234287,-0.314826044894239,-0.69746276741548,2.24847056189217,0.357196550892409,0.554983854968189,-0.563673946152441,0.626400900238908,-0.498573115589424,-0.324421129898669,-0.933474145817416,0.260647802882557,2.76763250968938,1.08218917404227,1.09568695279742,-0.771899729575648
"",350,-40.47659073812,2.48999723917106,1.05751984344579,0.378774350600083,-0.458026233834067,-0.315158418647167,-0.697596590780442,2.25102170809754,0.357501463411452,0.555546285750539,-0.564051577196913,0.627147150373963,-0.499536435827248,-0.324562946477142,-0.934876546593618,0.260868103353199,2.76998037390355,1.08272379814978,1.09627675107053,-0.77176222396528
"",351,-40.4569713879805,2.49179861650678,1.05819905959858,0.378896567993761,-0.458121241405345,-0.315489867570619,-0.697729608073954,2.25356727480658,0.357805388830784,0.556107495888496,-0.564427795143111,0.627891099330726,-0.500496745202676,-0.32470444512162,-0.936276577500088,0.261087423211107,2.7723224413364,1.08325689478926,1.09686607441528,-0.771624877949374
"",352,-40.437447665078,2.49359535527841,1.05887671969951,0.379018830706398,-0.458217067770295,-0.315820396454257,-0.697861824807054,2.25610728788201,0.358108332273254,0.556667489441229,-0.564802608095099,0.628632759977662,-0.501454056940858,-0.324845628962149,-0.937674247797933,0.261305767755989,2.77465873770006,1.0837884732398,1.09745492471001,-0.771487692215919
"",353,-40.4180188621931,2.49538748009708,1.05955283247578,0.379141140194296,-0.458313708762608,-0.316150010052798,-0.697993246444353,2.25864177299289,0.358410298826262,0.557226270452158,-0.565176024094179,0.629372145076885,-0.502408384192996,-0.324986501087863,-0.939069566678357,0.261523142252484,2.77698928853546,1.08431854269653,1.09804330380625,-0.771350667434368
"",354,-40.3986842792208,2.49717501537523,1.06022740657367,0.379263497880253,-0.458411160227673,-0.316478713086333,-0.698123878404491,2.26117075561666,0.358711293542065,0.557783842949,-0.565548051119488,0.630109267285322,-0.503359740036835,-0.325127064547561,-0.940462543263494,0.261739551930429,2.77931411921393,1.08484711227158,1.09863121352918,-0.771213804255974
"",355,-40.3794432230868,2.49895798532872,1.06090045055957,0.379385905154132,-0.458509418022742,-0.316806510240653,-0.698253726060589,2.2636942610411,0.359011321438073,0.558340210943821,-0.565918697088591,0.630844139155857,-0.504308137477156,-0.325267322350276,-0.941853186607237,0.261955001985128,2.78163325493883,1.08537419099509,1.09921865567805,-0.771077103314113
"",356,-40.3602950076531,2.50073641397894,1.0615719729209,0.379508363373407,-0.458608478017092,-0.317133406167555,-0.698382794740705,2.26621231436628,0.35931038749714,0.558895378433092,-0.566287969858063,0.631576773138464,-0.505253589446267,-0.325407277465834,-0.943241505696049,0.262169497577609,2.78394672074706,1.0858997878161,1.09980563202665,-0.770940565224604
"",357,-40.3412389536295,2.50251032515488,1.06224198206716,0.379630873863708,-0.45870833609218,-0.317459405485163,-0.698511089728268,2.26872494050646,0.359608496667854,0.559449349397731,-0.566655877224065,0.632307181581325,-0.506196108804489,-0.325546932825405,-0.944627509449759,0.262383043834893,2.78625454151069,1.08642391160354,1.10039214432373,-0.770804190586021
"",358,-40.3222743884917,2.50427974249521,1.06291048633083,0.379753437919355,-0.458808988141792,-0.317784512778228,-0.698638616262525,2.27123216419206,0.359905653864832,0.560002127803161,-0.56702242692292,0.633035376731927,-0.507135708340638,-0.325686291322043,-0.946011206722352,0.262595645850251,2.78855674193841,1.08694657114706,1.10097819429345,-0.770667979980001
"",359,-40.3034006463888,2.50604468945029,1.06357749396831,0.379876056803881,-0.45891043007219,-0.318108732598437,-0.698765379538972,2.27373400997144,0.360201863968996,0.560553717599358,-0.567387626631673,0.633761370738152,-0.508072400772501,-0.325825355811226,-0.94739260630274,0.262807308683457,2.79085334657714,1.08746777515805,1.10156378363574,-0.770531933971551
"",360,-40.2846170680677,2.50780518928415,1.06424301316091,0.379998731750548,-0.459012657802242,-0.318432069464714,-0.698891384709783,2.27623050221283,0.360497131827863,0.561104122720904,-0.567751483968654,0.634485175649348,-0.509006198747318,-0.325964129111374,-0.948771716915522,0.263018037361053,2.79314437981344,1.08798753227043,1.10214891402678,-0.770396053109338
"",361,-40.2659230007782,2.5095612650765,1.06490705201567,0.380121463962853,-0.459115667263565,-0.318754527863517,-0.699016636884235,2.27872166510611,0.360791462255821,0.561653347087037,-0.568114006494029,0.635206803417387,-0.509937114842246,-0.32610261400437,-0.950148547221739,0.263227836876594,2.79542986587504,1.0885058510416,1.10273358711932,-0.770260337925985
"",362,-40.2473177982065,2.51131293972466,1.06556961856633,0.380244254615026,-0.459219454400643,-0.319076112249132,-0.699141141129125,2.28120752266462,0.361084860034408,0.562201394601705,-0.568475201710349,0.635926265897711,-0.510865161564836,-0.326240813236069,-0.951523105819605,0.263436712190904,2.79770982883228,1.08902273995325,1.10331780454317,-0.770124788938354
"",363,-40.2288008203805,2.51306023594545,1.06623072077419,0.38036710485252,-0.459324015170951,-0.319396827043965,-0.69926490246919,2.28368809872697,0.361377329912586,0.562748269153617,-0.568835077063092,0.636643574850359,-0.51179035135349,-0.326378729516798,-0.95289540124524,0.263644668232326,2.79998429259958,1.08953820741229,1.10390156790549,-0.769989406647835
"",364,-40.2103714335994,2.51480317627714,1.06689036652901,0.380490015792491,-0.459429345545075,-0.319716676638832,-0.699387925887514,2.28616341695872,0.361668876607013,0.563293974616293,-0.569193639941197,0.637358741940988,-0.51271269657793,-0.326516365521852,-0.954265441973379,0.263851709896968,2.80225328093681,1.09005226175163,1.10448487879124,-0.76985419154061
"",365,-40.1920290103546,2.51654178308128,1.0675485636498,0.380612988524271,-0.459535441506818,-0.32003566539324,-0.699510216325933,2.28863350085422,0.361959504802313,0.56383851484812,-0.569550897677596,0.63807177874187,-0.513632209539651,-0.326653723891976,-0.955633236418079,0.264057842048949,2.80451681745076,1.09056491123103,1.10506773876353,-0.769719144087938
"",366,-40.1737729292461,2.51827607854455,1.06820531988576,0.380736024109835,-0.459642299053313,-0.320353797635673,-0.699631778685439,2.29109837373821,0.362249219151342,0.564381893692403,-0.569906857549736,0.63878269673289,-0.514548902472382,-0.326790807233845,-0.956998792933411,0.264263069520646,2.80677492559648,1.09107616403794,1.10565014936396,-0.76958426474641
"",367,-40.1556025749217,2.52000608468063,1.06886064291706,0.380859123584255,-0.459749914195119,-0.320671077663867,-0.699752617826575,2.2935580587676,0.362538024275453,0.564924114977414,-0.5702615267801,0.639491507302518,-0.51546278754253,-0.326927618120539,-0.958362119814143,0.264467397112931,2.80902762867869,1.09158602828828,1.10623211211304,-0.769449553958218
"",368,-40.1375173379827,2.52173182333192,1.06951454035566,0.380982287956152,-0.459858282956323,-0.320987509745088,-0.699872738569828,2.29601257893308,0.362825924764758,0.565465182516452,-0.570614912536722,0.640198221748774,-0.516373876849637,-0.327064159091999,-0.959723225296411,0.264670829595416,2.8112749498531,1.09209451202729,1.10681362851048,-0.769315012151409
"",369,-40.1195166149262,2.52345331617136,1.07016701974616,0.381105518208135,-0.459967401374629,-0.321303098116403,-0.699992145696019,2.29846195706079,0.363112925178385,0.566005100107888,-0.570967021933691,0.640902851280184,-0.517282182426819,-0.327200432655491,-0.96108211755838,0.264873371706687,2.8135169121278,1.09260162323025,1.10739470003555,-0.769180639740142
"",370,-40.1015998080677,2.52517058470421,1.07081808856655,0.38122881529724,-0.46007726550145,-0.321617846984951,-0.700110843946681,2.30090621581393,0.363399030044739,0.566543871535221,-0.571317862031655,0.641605407016713,-0.518187716241212,-0.327336441286051,-0.962438804720898,0.265075028154546,2.81575353836453,1.0931073698033,1.10797532814748,-0.769046437124927
"",371,-40.0837663254683,2.52688365026971,1.07146775422905,0.381352180155352,-0.460187871401991,-0.321931760528211,-0.700228838024448,2.3033453776944,0.363684243861754,0.567081500567133,-0.571667439838322,0.642305899990701,-0.519090490194408,-0.327472187426931,-0.963793294848132,0.265275803616237,2.81798485128001,1.09361175958422,1.1085555142857,-0.768912404692881
"",372,-40.066015580866,2.52859253404285,1.07211602408083,0.381475613689628,-0.460299215155329,-0.32224484289426,-0.700346132593422,2.30577946504432,0.363968571097143,0.56761799095754,-0.572015762308945,0.643004341147769,-0.519990516122894,-0.327607673490032,-0.965145595948205,0.265475702738687,2.82021087344727,1.09411480034313,1.10913525987023,-0.768778542817957
"",373,-40.0483469936075,2.53029725703602,1.07276290540484,0.381599116782911,-0.460411292854489,-0.322557098202043,-0.700462732279549,2.30820850004768,0.364252016188652,0.568153346445642,-0.572362836346814,0.643700741347733,-0.52088780579848,-0.327742901856337,-0.966495715973816,0.265674730138733,2.82243162729686,1.09461649978329,1.10971456630199,-0.768644851861187
"",374,-40.0307599885766,2.5319978401007,1.07340840542051,0.381722690294134,-0.460524100606518,-0.322868530541623,-0.700578641670985,2.3106325047318,0.364534583544306,0.568687570755982,-0.572708668803738,0.644395111365488,-0.521782370928733,-0.327877874876331,-0.967843662822852,0.26587289040335,2.82464713511817,1.09511686554183,1.11029343496312,-0.768511332170907
